Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Lambrinos, J.G., Kleier, C.C., Rundel, P.W.","6603928684;6602994792;7004152561;","Plant community variation across a puna landscape in the Chilean Andes",2006,"Revista Chilena de Historia Natural","79","2",,"233","243",,16,"10.4067/S0716-078X2006000200009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33746768202&doi=10.4067%2fS0716-078X2006000200009&partnerID=40&md5=b3e5b736ec1bc4b61fac92f2edf5f8a6",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-33746768202
"Squeo, F.A., Warner, B.G., Aravena, R., Espinoza, D.","6507048631;7101854392;7005210376;14055996600;","Bofedales: High altitude peatlands of the central Andes",2006,"Revista Chilena de Historia Natural","79","2",,"245","255",,168,"10.4067/S0716-078X2006000200010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33746667847&doi=10.4067%2fS0716-078X2006000200010&partnerID=40&md5=3253162a766551c6e4ed7bba72ce6a60",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-33746667847
"Harris, A.C., Bryan, S.E., Holcombe, R.J.","8575262800;7103134872;7006871716;","Volcanic setting of the Bajo de la Alumbrera porphyry Cu-Au deposit, Farallón Negro volcanics, northwest Argentina",2006,"Economic Geology","101","1",,"71","94",,16,"10.2113/gsecongeo.101.1.71","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745860069&doi=10.2113%2fgsecongeo.101.1.71&partnerID=40&md5=0892b955c1c594e8e4d5b36c1489f30e",Article,"Final","",Scopus,2-s2.0-33745860069
"Barnes, J.B., Pelletier, J.D.","14015069600;7201763609;","Latitudinal variation of denudation in the evolution of the Bolivian Andes",2006,"American Journal of Science","306","1",,"1","31",,47,"10.2475/ajs.306.1.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745123696&doi=10.2475%2fajs.306.1.1&partnerID=40&md5=4a228944d89330131345e812739d933b",Article,"Final","",Scopus,2-s2.0-33745123696
"Hartinger, S., Tapia, V., Carrillo, C., Bejarano, L., Gonzales, G.F.","55584410200;23502394900;57214507538;50261017200;7007038828;","Birth weight at high altitudes in Peru",2006,"International Journal of Gynecology and Obstetrics","93","3",,"275","281",,40,"10.1016/j.ijgo.2006.02.023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646922315&doi=10.1016%2fj.ijgo.2006.02.023&partnerID=40&md5=93110ee57692d09b2b13630a36cb48c0",Article,"Final","",Scopus,2-s2.0-33646922315
"Donato, M.","14019554400;","Historical biogeography of the family Tristiridae (Orthoptera: Acridomorpha) applying dispersal-vicariance analysis",2006,"Journal of Arid Environments","66","3 SPEC. ISS.",,"421","434",,20,"10.1016/j.jaridenv.2006.01.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646401362&doi=10.1016%2fj.jaridenv.2006.01.006&partnerID=40&md5=5c5ac4f51bc285a3657a0d2f9b3c541c",Article,"Final","",Scopus,2-s2.0-33646401362
"Roig-Juñent, S., Domínguez, M.C., Flores, G.E., Mattoni, C.","6602276680;56264731700;7101819691;12041611400;","Biogeographic history of South American arid lands: A view from its arthropods using TASS analysis",2006,"Journal of Arid Environments","66","3 SPEC. ISS.",,"404","420",,55,"10.1016/j.jaridenv.2006.01.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646389235&doi=10.1016%2fj.jaridenv.2006.01.005&partnerID=40&md5=96a42d32d2190641e1e947ffe07cf8be",Article,"Final","",Scopus,2-s2.0-33646389235
"Clarke, J.D.","55364487600;","Antiquity of aridity in the Chilean Atacama Desert",2006,"Geomorphology","73","1-2",,"101","114",,180,"10.1016/j.entcs.2005.12.035","https://www.scopus.com/inward/record.uri?eid=2-s2.0-29644448060&doi=10.1016%2fj.entcs.2005.12.035&partnerID=40&md5=cfd3f798e810ffb8fa6becc965121db3",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-29644448060
"Arancibia, G., Matthews, S.J., Pérez de Arce, C.","6603038855;7201476989;10143781100;","K-Ar and 40Ar/39Ar geochronology of supergene processes in the Atacama Desert, Northern Chile: Tectonic and climatic relations",2006,"Journal of the Geological Society","163","1",,"107","118",,95,"10.1144/0016-764904-161","https://www.scopus.com/inward/record.uri?eid=2-s2.0-29244478320&doi=10.1144%2f0016-764904-161&partnerID=40&md5=fc07a58117edf2bf5ebe0b1d057df5b9",Article,"Final","",Scopus,2-s2.0-29244478320
"Alvarez, R., Villca, S., Lidén, G.","10143957400;9943075700;7004458708;","Biogas production from llama and cow manure at high altitude",2006,"Biomass and Bioenergy","30","1",,"66","75",,92,"10.1016/j.biombioe.2005.10.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-29044450667&doi=10.1016%2fj.biombioe.2005.10.001&partnerID=40&md5=a64430bbd856ba5b74afa9e277cccba2",Article,"Final","",Scopus,2-s2.0-29044450667
"Morrone, J.J.","7003835311;","Biogeographic areas and transition zones of Latin America and the Caribbean Islands based on panbiogeographic and cladistic analyses of the entomofauna",2006,"Annual Review of Entomology","51",,,"467","494",,669,"10.1146/annurev.ento.50.071803.130447","https://www.scopus.com/inward/record.uri?eid=2-s2.0-30844436346&doi=10.1146%2fannurev.ento.50.071803.130447&partnerID=40&md5=88a79d53ae6a70d51de285232d7f6f65",Review,"Final","",Scopus,2-s2.0-30844436346
"Ghosh, P., Garzione, C.N., Eiler, J.M.","55427760200;35322575600;7003352180;","Rapid uplift of the Altiplano revealed through 13C- 18O bonds in paleosol carbonates",2006,"Science","311","5760",,"511","515",,309,"10.1126/science.1119365","https://www.scopus.com/inward/record.uri?eid=2-s2.0-31544482169&doi=10.1126%2fscience.1119365&partnerID=40&md5=3debc24ec0eaf5aec3716bfce4357836",Article,"Final","",Scopus,2-s2.0-31544482169
"Fabre, A., Gauquelin, T., Vilasante, F., Ortega, A., Puig, H.","7102140947;6603625335;56189001200;12144197300;6602150473;","Phosphorus content in five representative landscape units of the Lomas de Arequipa (Atacama Desert-Peru)",2006,"Catena","65","1",,"80","86",,9,"10.1016/j.catena.2005.10.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-32044444422&doi=10.1016%2fj.catena.2005.10.004&partnerID=40&md5=105cdedf467381f5d2d1877c5237864c",Article,"Final","",Scopus,2-s2.0-32044444422
"Garzione, C.N., Molnar, P., Libarkin, J.C., MacFadden, B.J.","35322575600;7103372949;8303685700;7003329667;","Rapid late Miocene rise of the Bolivian Altiplano: Evidence for removal of mantle lithosphere",2006,"Earth and Planetary Science Letters","241","3-4",,"543","556",,311,"10.1016/j.epsl.2005.11.026","https://www.scopus.com/inward/record.uri?eid=2-s2.0-30744459156&doi=10.1016%2fj.epsl.2005.11.026&partnerID=40&md5=88681bb0ed731b15f3e663583b577e6d",Article,"Final","",Scopus,2-s2.0-30744459156
"Arriagada, C., Cobbold, P.R., Roperch, P.","35767392300;7006338356;6603475636;","Salar de Atacama basin: A record of compressional tectonics in the central Andes since the mid-Cretaceous",2006,"Tectonics","25","1","TC1008","","",,116,"10.1029/2004TC001770","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33645800376&doi=10.1029%2f2004TC001770&partnerID=40&md5=80d5b9153fb0f2a61982e0bb6d9daba1",Article,"Final","All Open Access, Green",Scopus,2-s2.0-33645800376
"Zolá, R.P., Bengtsson, L.","56786364600;7102403001;","Long-term and extreme water level variations of the shallow Lake Poopó, Bolivia",2006,"Hydrological Sciences Journal","51","1",,"98","114",,43,"10.1623/hysj.51.1.98","https://www.scopus.com/inward/record.uri?eid=2-s2.0-32544455110&doi=10.1623%2fhysj.51.1.98&partnerID=40&md5=7095a0ff4e2074e6d6b6c8403d2b2534",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-32544455110
"Dold, B.","6603347424;","Element flows associated with marine shore mine tailings deposits",2006,"Environmental Science and Technology","40","3",,"752","758",,42,"10.1021/es051475z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-32344440965&doi=10.1021%2fes051475z&partnerID=40&md5=5ed2978b438976a2786ba371767f0df5",Article,"Final","",Scopus,2-s2.0-32344440965
"Marcos, L., Maco, V., Samalvides, F., Terashima, A., Espinoza, J.R., Gotuzzo, E.","10642436900;10642000700;10640834100;7003698445;7101910136;7006738551;","Risk factors for Fasciola hepatica infection in children: A case-control study",2006,"Transactions of the Royal Society of Tropical Medicine and Hygiene","100","2",,"158","166",,55,"10.1016/j.trstmh.2005.05.016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-29744468967&doi=10.1016%2fj.trstmh.2005.05.016&partnerID=40&md5=394ac6ced117e64dd982cde1deb1e2fc",Article,"Final","",Scopus,2-s2.0-29744468967
"Kampf, S.K., Tyler, S.W.","8967643200;7103350171;","Spatial characterization of land surface energy fluxes and uncertainty estimation at the Salar de Atacama, Northern Chile",2006,"Advances in Water Resources","29","2",,"336","354",,25,"10.1016/j.advwatres.2005.02.017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-29644444221&doi=10.1016%2fj.advwatres.2005.02.017&partnerID=40&md5=311363677e8ec3379b43f608c1bd73a7",Article,"Final","",Scopus,2-s2.0-29644444221
"Pavez, A., Remy, D., Bonvalot, S., Diament, M., Gabalda, G., Froger, J.-L., Julien, P., Legrand, D., Moisset, D.","35746975200;7005181463;7004162972;7004508287;6508322191;6701437123;7102246077;7005475929;11940702200;","Insight into ground deformations at Lascar volcano (Chile) from SAR interferometry, photogrammetry and GPS data: Implications on volcano dynamics and future space monitoring",2006,"Remote Sensing of Environment","100","3",,"307","320",,43,"10.1016/j.rse.2005.10.013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-31344466025&doi=10.1016%2fj.rse.2005.10.013&partnerID=40&md5=7fc772441d7a3fb0c988a2697840b98e",Article,"Final","All Open Access, Green",Scopus,2-s2.0-31344466025
"Gonzales, C., Rubio, J., Gasco, M., Nieto, J., Yucra, S., Gonzales, G.F.","9040676500;7202580502;7006338361;8219820100;8219820300;7007038828;","Effect of short-term and long-term treatments with three ecotypes of Lepidium meyenii (MACA) on spermatogenesis in rats",2006,"Journal of Ethnopharmacology","103","3",,"448","454",,98,"10.1016/j.jep.2005.08.035","https://www.scopus.com/inward/record.uri?eid=2-s2.0-31344459525&doi=10.1016%2fj.jep.2005.08.035&partnerID=40&md5=f78a4574dd5fbe63c6c753f4eb61be40",Article,"Final","",Scopus,2-s2.0-31344459525
"Houston, J.","57197984173;","The great Atacama flood of 2001 and its implications for Andean hydrology",2006,"Hydrological Processes","20","3",,"591","610",,64,"10.1002/hyp.5926","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33644813490&doi=10.1002%2fhyp.5926&partnerID=40&md5=40d9533f93f9deee1686e8914cb606be",Article,"Final","",Scopus,2-s2.0-33644813490
"Prado, B., Lizama, C., Aguilera, M., Ramos-Cormenzana, A., Fuentes, S., Campos, V., Monteoliva-Sánchez, M.","6603349014;6602181006;7004433956;7005539470;12792560400;7005359251;35578659400;","Chromohalobacter nigrandesensis sp. nov., a moderately halophilic, Gram-negative bacterium isolated from Lake Tebenquiche on the Atacama Saltern, Chile",2006,"International Journal of Systematic and Evolutionary Microbiology","56","3",,"647","651",,16,"10.1099/ijs.0.63983-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33645213366&doi=10.1099%2fijs.0.63983-0&partnerID=40&md5=8430198431921199b935288fd1fc7e63",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-33645213366
"Kumagai, J.","7006707410;","Halfway to Mars",2006,"IEEE Spectrum","43","3",,"38","43",,3,"10.1109/MSPEC.2006.1604839","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33644985375&doi=10.1109%2fMSPEC.2006.1604839&partnerID=40&md5=f7f46bfddc1cdb47ffa3b2b837dcdcc0",Article,"Final","",Scopus,2-s2.0-33644985375
"Coutand, I., Carrapa, B., Deeken, A., Schmitt, A.K., Sobel, E.R., Strecker, M.R.","6507426789;6506156162;12782810600;35576256900;7103265689;7006301675;","Propagation of orographic barriers along an active range front: Insights from sandstone petrography and detrital apatite fission-track thermochronology in the intramontane Angastaco basin, NW Argentina",2006,"Basin Research","18","1",,"1","26",,115,"10.1111/j.1365-2117.2006.00283.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33644972701&doi=10.1111%2fj.1365-2117.2006.00283.x&partnerID=40&md5=8133b6f06524909c582fe8de9fcb74ba",Article,"Final","",Scopus,2-s2.0-33644972701
"Reuder, J., Egger, J.","6602515165;16439174800;","Diurnal circulation of the South American Altiplano: Observations in a valley and at a pass",2006,"Tellus, Series A: Dynamic Meteorology and Oceanography","58","2",,"254","262",,8,"10.1111/j.1600-0870.2006.00168.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33644860030&doi=10.1111%2fj.1600-0870.2006.00168.x&partnerID=40&md5=1719918a84cbf5a2133fe4c55946a323",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-33644860030
"Squeo, F.A., Tracol, Y., López, D., Gutiérrez, J.R., Cordova, A.M., Ehleringer, J.R.","6507048631;12244619500;13404100700;7401653234;57147018500;7005417981;","ENSO effects on primary productivity in Southern Atacama desert",2006,"Advances in Geosciences","6",,,"273","277",,23,"10.5194/adgeo-6-273-2006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646364588&doi=10.5194%2fadgeo-6-273-2006&partnerID=40&md5=e412c208742b3dd742b4b043110115bd",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-33646364588
"Arzamendia, Y., Cassini, M.H., Vilá, B.L.","14719172900;7003630564;7004905090;","Habitat use by vicuña Vicugna vicugna in Laguna Pozuelos Reserve, Jujuy, Argentina",2006,"ORYX","40","2",,"198","203",,25,"10.1017/S0030605306000639","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33749146528&doi=10.1017%2fS0030605306000639&partnerID=40&md5=7da6e616dc0ee7b973d2d62458938c1a",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-33749146528
"Meudt, H.M., Simpson, B.B.","13612629800;7102222079;","The biogeography of the austral, subalpine genus Ourisia (Plantaginaceae) based on molecular phylogenetic evidence: South American origin and dispersal to New Zealand and Tasmania",2006,"Biological Journal of the Linnean Society","87","4",,"479","513",,58,"10.1111/j.1095-8312.2006.00584.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646884874&doi=10.1111%2fj.1095-8312.2006.00584.x&partnerID=40&md5=6865e2d134428dbba34717a0b49935ab",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-33646884874
"Schellenberger, A., Veit, H.","13006169600;7005407584;","Pedostratigraphy and pedological and geochemical characterization of Las Carreras loess-paleosol sequence, Valle de Tafí, NW-Argentina",2006,"Quaternary Science Reviews","25","7-8",,"811","831",,36,"10.1016/j.quascirev.2005.07.011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33645965278&doi=10.1016%2fj.quascirev.2005.07.011&partnerID=40&md5=3558513ebd01a66591fa9960fa04b90d",Article,"Final","",Scopus,2-s2.0-33645965278
"Giménez, P., Albeza, M.V., Acreche, N., Castro, J.A., Ramon, M.M., Picornell, A.","13004229200;6506961108;6506894387;7403068045;7004811257;6603814545;","Genetic variability at eleven STR loci and mtDNA in NOA populations (Puna and Calchaqui Valleys)",2006,"International Congress Series","1288",,,"97","99",,1,"10.1016/j.ics.2005.09.033","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33645943377&doi=10.1016%2fj.ics.2005.09.033&partnerID=40&md5=e074ba24d7951ff079bfe1731e54f61f",Article,"Final","",Scopus,2-s2.0-33645943377
[No author name available],[No author id available],"Higher alpaca prices are cause for optimism",2006,"Wool Record","165","3738",,"35","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33645775264&partnerID=40&md5=1e99796bfb29897f5ea25d7b5bb2cf02",Article,"Final","",Scopus,2-s2.0-33645775264
"Leybourne, M.I., Cameron, E.M.","6603967458;7101997176;","Composition of groundwaters associated with porphyry-Cu deposits, Atacama Desert, Chile: Elemental and isotopic constraints on water sources and water-rock reactions",2006,"Geochimica et Cosmochimica Acta","70","7",,"1616","1635",,43,"10.1016/j.gca.2005.12.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33644987787&doi=10.1016%2fj.gca.2005.12.003&partnerID=40&md5=cf7d010726803e8e76e78d84c4802483",Article,"Final","",Scopus,2-s2.0-33644987787
"Moscoso, J., Seclen, S., Serrano-Vela, J.I., Villena, A., Martinez-Laso, J., Zamora, J., Moreno, A., Ira-Cachafeiro, J., Arnaiz-Villena, A.","6701635165;13105151500;6506026716;7005861993;7005041322;7007126302;57198491994;12780977700;7102651426;","HLA genes in Lamas Peruvian-Amazonian Amerindians",2006,"Molecular Immunology","43","11",,"1881","1889",,27,"10.1016/j.molimm.2005.10.013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33644946284&doi=10.1016%2fj.molimm.2005.10.013&partnerID=40&md5=68a57d308b649fc8672d6f3bd3b65130",Article,"Final","",Scopus,2-s2.0-33644946284
"Ojanguren Affilastro, A., Mattoni, C.","56117639400;12041611400;","A new species of Brachistosternus from Chilean central Andes (Scorpiones: Bothriuridae)",2006,"Studies on Neotropical Fauna and Environment","41","1",,"79","85",,9,"10.1080/01650520500243595","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33644789695&doi=10.1080%2f01650520500243595&partnerID=40&md5=fd0e88ddf7f7cb5f4d8df5cbb801a9b5",Article,"Final","",Scopus,2-s2.0-33644789695
"Petrinovic, I.A., Riller, U., Brod, J.A., Alvarado, G., Arnosio, M.","6506255880;57222541658;7006109327;6603915850;6505673923;","Bimodal volcanism in a tectonic transfer zone: Evidence for tectonically controlled magmatism in the southern Central Andes, NW Argentina",2006,"Journal of Volcanology and Geothermal Research","152","3-4",,"240","252",,59,"10.1016/j.jvolgeores.2005.10.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33645888989&doi=10.1016%2fj.jvolgeores.2005.10.008&partnerID=40&md5=755303d35a77b2a54f3553c365c73ffa",Article,"Final","",Scopus,2-s2.0-33645888989
"Martina, F., Dávila, F.M., Astini, R.A.","13002715200;6603700705;7004438487;","Mio-Pliocene volcaniclastic deposits in the Famatina Ranges, southern Central Andes: A case of volcanic controls on sedimentation in broken foreland basins",2006,"Sedimentary Geology","186","1-2",,"51","65",,24,"10.1016/j.sedgeo.2005.10.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33645888405&doi=10.1016%2fj.sedgeo.2005.10.002&partnerID=40&md5=a9520bed5a51e27952b543b6b52de394",Article,"Final","",Scopus,2-s2.0-33645888405
