Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Escola, P.S., Hocsman, S., Babot, M.P.","6506043415;25635626800;57219356487;","Moving obsidian: The case of Antofagasta de la Sierra basin (Southern Argentinean Puna) during the late Middle and Late Holocene",2016,"Quaternary International","422",,,"109","122",,18,"10.1016/j.quaint.2016.04.048","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969983777&doi=10.1016%2fj.quaint.2016.04.048&partnerID=40&md5=342b285800426641978defe5933bd1b1",Article,"Final","",Scopus,2-s2.0-84969983777
"Pintar, E., Martínez, J.G., Aschero, C.A., Glascock, M.D.","55757427600;55507387600;8623984100;7003999714;","Obsidian use and mobility during the Early and Middle Holocene in the Salt Puna, NW Argentina",2016,"Quaternary International","422",,,"93","108",,16,"10.1016/j.quaint.2015.11.128","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952045088&doi=10.1016%2fj.quaint.2015.11.128&partnerID=40&md5=7553e5ee2cf8fc99c6fa325f3dbaaa55",Article,"Final","",Scopus,2-s2.0-84952045088
"Stonis, J.R., Diškus, A., Remeikis, A., Gerulaitis, V., Karsholt, O.","23026089000;23501544900;35763948700;57191907514;6602612232;","Leaf-mining Nepticulidae (Lepidoptera) from record high altitudes: Documenting an entire new fauna in the Andean páramo and puna",2016,"Zootaxa","4181","1",,"1","94",,15,"10.11646/zootaxa.4181.1.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994674003&doi=10.11646%2fzootaxa.4181.1.1&partnerID=40&md5=e8d9d583e02854f25315b31c932b97a4",Article,"Final","",Scopus,2-s2.0-84994674003
"Malatesta, L., Tardella, F.M., Piermarteri, K., Catorci, A.","55214357400;36836365000;56270178100;36239855100;","Evidence of facilitation cascade processes as drivers of successional patterns of ecosystem engineers at the upper altitudinal limit of the dry Puna",2016,"PLoS ONE","11","11","e0167265","","",,11,"10.1371/journal.pone.0167265","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85001052345&doi=10.1371%2fjournal.pone.0167265&partnerID=40&md5=be483835d84ca61484930cf2efc68fc7",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85001052345
"DeAraujo, A., Vasanthakumar, A., Sepulveda, M., Standen, V., Arriaza, B., Mitchell, R.","55371793100;6507158755;55218043300;6602356440;6602846124;7403974570;","Investigation of the recent microbial degradation of the skin of the Chinchorro mummies of Ancient Chile",2016,"Journal of Cultural Heritage","22",,,"999","1005",,7,"10.1016/j.culher.2015.11.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84997050423&doi=10.1016%2fj.culher.2015.11.004&partnerID=40&md5=28d40c93e4f731efb86bb98229d660ec",Article,"Final","",Scopus,2-s2.0-84997050423
"Nieto-Moreno, V., Rohrmann, A., van der Meer, M.T.J., Sinninghe Damsté, J.S., Sachse, D., Tofelde, S., Niedermeyer, E.M., Strecker, M.R., Mulch, A.","36679309700;37095899000;7006855692;35518370600;36473829300;57028362000;35223791000;7006301675;12242513500;","Elevation-dependent changes in n-alkane δD and soil GDGTs across the South Central Andes",2016,"Earth and Planetary Science Letters","453",,,"234","242",,22,"10.1016/j.epsl.2016.07.049","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988686143&doi=10.1016%2fj.epsl.2016.07.049&partnerID=40&md5=a2854dee323679b26b8fb2bcda8e9330",Article,"Final","",Scopus,2-s2.0-84988686143
"García, K., Díaz, D.","57190583294;54893427700;","Three-dimensional geo-electrical structure in Juncalito geothermal prospect, northern Chile",2016,"Geothermics","64",,,"527","537",,5,"10.1016/j.geothermics.2016.08.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84981343549&doi=10.1016%2fj.geothermics.2016.08.001&partnerID=40&md5=1180dc8f240562a41101e74f1e7f2daa",Article,"Final","",Scopus,2-s2.0-84981343549
"Japas, M.S., Urbina, N.E., Sruoga, P., Garro, J.M., Ibañes, O.","6603714467;36024534200;55916318900;57485935200;56780359400;","A transient fault-valve mechanism operating in upper crustal level, Sierras Pampeanas, Argentina",2016,"Journal of Geodynamics","101",,,"142","154",,10,"10.1016/j.jog.2016.06.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978803211&doi=10.1016%2fj.jog.2016.06.004&partnerID=40&md5=2c5672235d42ecc6fb3bc09495871e92",Article,"Final","",Scopus,2-s2.0-84978803211
"Absolon, B.A., Gallo, V., Avilla, L.S.","55521447500;7005479336;6506157768;","Distributional patterns of living ungulates (Mammalia: Cetartiodactyla and Perissodactyla) of the Neotropical region, the South American transition zone and Andean region",2016,"Journal of South American Earth Sciences","71",,,"63","70",,3,"10.1016/j.jsames.2016.06.013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977626752&doi=10.1016%2fj.jsames.2016.06.013&partnerID=40&md5=a2de1e2e668e1259b5563a8910c85b16",Article,"Final","",Scopus,2-s2.0-84977626752
"Rivadeneyra-Vera, C., Assumpção, M., Minaya, E., Aliaga, P., Avila, G.","57190049138;35568465400;8351612400;57190048811;57217337195;","Determination of the fault plane and rupture size of the 2013 Santa Cruz earthquake, Bolivia, 5.2 Mw, by relative location of the aftershocks",2016,"Journal of South American Earth Sciences","71",,,"54","62",,1,"10.1016/j.jsames.2016.06.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976871456&doi=10.1016%2fj.jsames.2016.06.002&partnerID=40&md5=3020701b770b2ab8b65524e268367209",Article,"Final","",Scopus,2-s2.0-84976871456
"Mihoč, M.A.K., Giménez-Benavides, L., Pescador, D.S., Sánchez, A.M., Cavieres, L.A., Escudero, A.","15021016500;15845467600;56090327900;57190111277;54790500100;56273696600;","Soil under nurse plants is always better than outside: a survey on soil amelioration by a complete guild of nurse plants across a long environmental gradient",2016,"Plant and Soil","408","1-2",,"31","41",,34,"10.1007/s11104-016-2908-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84965008557&doi=10.1007%2fs11104-016-2908-z&partnerID=40&md5=f8f5a56ac45564e5f55b64812b91d70e",Article,"Final","",Scopus,2-s2.0-84965008557
"Ochoa-Tocachi, B.F., Buytaert, W., De Bièvre, B., Célleri, R., Crespo, P., Villacís, M., Llerena, C.A., Acosta, L., Villazón, M., Guallpa, M., Gil-Ríos, J., Fuentes, P., Olaya, D., Viñas, P., Rojas, G., Arias, S.","57190878695;6506727482;7801344127;15060963700;35306526500;6508091526;6602436124;57190881859;55814486200;57190878464;57190879987;57190880503;57190877627;57190880553;57190877749;57192942594;","Impacts of land use on the hydrological response of tropical Andean catchments",2016,"Hydrological Processes","30","22",,"4074","4089",,73,"10.1002/hyp.10980","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983741050&doi=10.1002%2fhyp.10980&partnerID=40&md5=b45c609abf04131eba896213bb688807",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-84983741050
"Porras, H., Pinto, L., Tunik, M., Giambiagi, L., Deckart, K.","56554101000;8084106600;6601958515;6603448181;6506344550;","Provenance of the Miocene Alto Tunuyán Basin (33°40′S, Argentina) and its implications for the evolution of the Andean Range: Insights from petrography and U–Pb LA–ICPMS zircon ages",2016,"Tectonophysics","690",,,"298","317",,10,"10.1016/j.tecto.2016.09.034","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994017971&doi=10.1016%2fj.tecto.2016.09.034&partnerID=40&md5=9ffb0310633d031fb48f30348ce4b224",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84994017971
"Yarleque, C., Vuille, M., Hardy, D.R., Posadas, A., Quiroz, R.","36451457500;6701599465;7202621525;7004306593;7003695017;","Multiscale assessment of spatial precipitation variability over complex mountain terrain using a high-resolution spatiotemporal wavelet reconstruction method",2016,"Journal of Geophysical Research","121","20",,"12,198","12,216",,9,"10.1002/2016JD025647","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995561885&doi=10.1002%2f2016JD025647&partnerID=40&md5=8f9c246419a566f10b48638689b77127",Article,"Final","",Scopus,2-s2.0-84995561885
"Rohrmann, A., Sachse, D., Mulch, A., Pingel, H., Tofelde, S., Alonso, R.N., Strecker, M.R.","37095899000;36473829300;12242513500;37085371000;57028362000;7201754112;7006301675;","Miocene orographic uplift forces rapid hydrological change in the southern central Andes",2016,"Scientific Reports","6",,"35678","","",,46,"10.1038/srep35678","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992381795&doi=10.1038%2fsrep35678&partnerID=40&md5=66266d464a5a09f56e6a42f722ecc5cd",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-84992381795
"Alcalá-Reygosa, J., Palacios, D., Zamorano Orozco, J.J.","57126179000;7004822309;7101735287;","Geomorphology of the Ampato volcanic complex (Southern Peru)",2016,"Journal of Maps","12","5",,"1160","1169",,15,"10.1080/17445647.2016.1142479","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958553737&doi=10.1080%2f17445647.2016.1142479&partnerID=40&md5=ce9299bce19ae74a68bf4188251f9426",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-84958553737
"Arce, A., Creed-Kanashiro, H., Scurrah, M., Ccanto, R., Olivera, E., Burra, D., De Haan, S.","57191609623;6508368559;6506938041;35078054200;55235574900;56052823800;15753460500;","The challenge of achieving basal energy, iron and zinc provision for home consumption through family farming in the Andes: A comparison of coverage through contemporary production systems and selected agricultural interventions",2016,"Agriculture and Food Security","5","1","23","","",,6,"10.1186/s40066-016-0071-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992093372&doi=10.1186%2fs40066-016-0071-7&partnerID=40&md5=aa4b026078f89aae4ae32ec33c7f8f8f",Article,"Final","All Open Access, Gold",Scopus,2-s2.0-84992093372
"Storch, I., Buske, S., Schmelzbach, C., Wigger, P.","57188862150;56012380800;15137418300;6701433370;","Seismic imaging of a megathrust splay fault in the North Chilean subduction zone (Central Andes)",2016,"Tectonophysics","689",,,"157","166",,4,"10.1016/j.tecto.2016.02.039","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958593260&doi=10.1016%2fj.tecto.2016.02.039&partnerID=40&md5=765c4a5e72371bb39780795e6a7124e1",Article,"Final","",Scopus,2-s2.0-84958593260
"Coca-Salazar, A., Villca, H., Torrico, M., Alfaro, F.D.","57191866986;57191867506;57191855807;54893965400;","Plant communities on the islands of two Altiplanic Salt Lakes in the Andean region of Bolivia",2016,"Check List","12","5","1975","","",,1,"10.15560/12.5.1975","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994285399&doi=10.15560%2f12.5.1975&partnerID=40&md5=0230588709ded9fbd5f867fc2a43d38a",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-84994285399
"Rivera, O., Pavez, O., Kao, J.L., Nazer, A.","57209820666;6505839920;28267828100;55227862100;","Metallurgical characterization of kaolin from Atacama, Chile",2016,"Revista Escola de Minas","69","4",,"473","478",,7,"10.1590/0370-44672016690005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068817596&doi=10.1590%2f0370-44672016690005&partnerID=40&md5=9adf6fc6ceb2c9dbf4b496d143eecb0d",Article,"Final","All Open Access, Gold",Scopus,2-s2.0-85068817596
"Vargas, H.A., Duarte, M.","14061478800;57125507000;","First host plant record for Strymon davara (Hewitson) (Lepidoptera, Lycaenidae) in the highly human-modified coastal valleys of the Atacama Desert",2016,"Revista Brasileira de Entomologia","60","4",,"352","355",,4,"10.1016/j.rbe.2016.06.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84993965238&doi=10.1016%2fj.rbe.2016.06.006&partnerID=40&md5=4f4a942d01c9e8d245a22980f1ff0d1d",Article,"Final","All Open Access, Gold",Scopus,2-s2.0-84993965238
"Godfrey-Wood, R., Mamani-Vargas, G.","56056258400;57189992696;","Driving Development from Below: The Advantages and Limitations of Vernacular Politics in the Bolivian Altiplano",2016,"Public Administration and Development","36","4",,"239","249",,1,"10.1002/pad.1763","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991511009&doi=10.1002%2fpad.1763&partnerID=40&md5=a4bd904e045005a4507b69eb55baf7e3",Article,"Final","",Scopus,2-s2.0-84991511009
"Vidal, A., Pérez, M.","26632569900;55598514700;","Pottery technology, settlement and landscape in Antofagasta de la Sierra (Catamarca, Argentina)",2016,"Antiquity","90","353",,"1286","1301",,,"10.15184/aqy.2016.143","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988528075&doi=10.15184%2faqy.2016.143&partnerID=40&md5=6ccdcfef384d3e07aa73b4762e9f2000",Article,"Final","",Scopus,2-s2.0-84988528075
"Paulino-Lima, I.G., Fujishima, K., Navarrete, J.U., Galante, D., Rodrigues, F., Azua-Bustos, A., Rothschild, L.J.","36242002000;12789145500;36844608500;16318631900;16029720800;26038934900;7003633533;","Extremely high UV-C radiation resistant microorganisms from desert environments with different manganese concentrations",2016,"Journal of Photochemistry and Photobiology B: Biology","163",,,"327","336",,28,"10.1016/j.jphotobiol.2016.08.017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84985912203&doi=10.1016%2fj.jphotobiol.2016.08.017&partnerID=40&md5=7621d543289cc948934a210bd04c121d",Article,"Final","",Scopus,2-s2.0-84985912203
"Brandmeier, M., Wörner, G.","36639182600;56277472400;","Compositional variations of ignimbrite magmas in the Central Andes over the past 26 Ma — A multivariate statistical perspective",2016,"Lithos","262",,,"713","728",,23,"10.1016/j.lithos.2016.07.011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983749097&doi=10.1016%2fj.lithos.2016.07.011&partnerID=40&md5=8623144893ab8069f301cb5d67f543b5",Article,"Final","",Scopus,2-s2.0-84983749097
"Williams, V.I., Santoro, C.M., Speakman, R.J., Glascock, M.D., Romero Guevara, Á.L., Valenzuela, D., Standen, V.G., D'Altroy, T.N.","15770198200;7004920399;6602705419;7003999714;57190864311;55809882400;6602356440;6507069250;","Instrumental neutron activation analysis of Inka and local pottery from northern Chile's Atacama Desert",2016,"Journal of Archaeological Science: Reports","9",,,"481","492",,13,"10.1016/j.jasrep.2016.08.028","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983503503&doi=10.1016%2fj.jasrep.2016.08.028&partnerID=40&md5=fc3c53c794a7325729bf0775bfe6b281",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-84983503503
"Catena, A.M., Hembree, D.I., Saylor, B.Z., Anaya, F., Croft, D.A.","56015993700;8392193100;6603580511;7003266609;7101684573;","Paleoenvironmental analysis of the Neotropical fossil mammal site of Cerdas, Bolivia (middle Miocene) based on ichnofossils and paleopedology",2016,"Palaeogeography, Palaeoclimatology, Palaeoecology","459",,,"423","439",,10,"10.1016/j.palaeo.2016.07.028","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979536552&doi=10.1016%2fj.palaeo.2016.07.028&partnerID=40&md5=090ac6a3b709c95710116c5a238944fb",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-84979536552
"Vargas, H.A., Mundaca, E.A.","14061478800;55413187700;","First high-altitude record of Bucculatrix mirnae Vargas and Moreira (Lepidoptera, Bucculatricidae) on a newly documented host plant: the importance of host plant distribution for conservation on the western slopes of the Andes mountains of northern Chile",2016,"Revista Brasileira de Entomologia","60","4",,"356","358",,3,"10.1016/j.rbe.2016.06.007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979294571&doi=10.1016%2fj.rbe.2016.06.007&partnerID=40&md5=d771e8377cec7e05381bfcd49bd26ad7",Article,"Final","All Open Access, Gold",Scopus,2-s2.0-84979294571
"Lease, R.O., Ehlers, T.A., Enkelmann, E.","16047549800;7004047521;57204380611;","Large along-strike variations in the onset of Subandean exhumation: Implications for Central Andean orogenic growth",2016,"Earth and Planetary Science Letters","451",,,"62","76",,18,"10.1016/j.epsl.2016.07.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979217660&doi=10.1016%2fj.epsl.2016.07.004&partnerID=40&md5=5e558fa629347c195fffb734661210ea",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-84979217660
"Jones, R.E., Kirstein, L.A., Kasemann, S.A., Litvak, V.D., Poma, S., Alonso, R.N., Hinton, R.","56411238200;7003835142;35423676500;7003824584;8272087300;7201754112;7004958992;","The role of changing geodynamics in the progressive contamination of Late Cretaceous to Late Miocene arc magmas in the southern Central Andes",2016,"Lithos","262",,,"169","191",,25,"10.1016/j.lithos.2016.07.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979086881&doi=10.1016%2fj.lithos.2016.07.002&partnerID=40&md5=b335079a026ddceebb4b537a250d8e56",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-84979086881
"Jorquera, M.A., Maruyama, F., Ogram, A.V., Navarrete, O.U., Lagos, L.M., Inostroza, N.G., Acuña, J.J., Rilling, J.I., de La Luz Mora, M.","6603389134;7006982856;7003594291;16424366000;56196908900;56189609600;55179542700;56197158200;35213773100;","Rhizobacterial Community Structures Associated with Native Plants Grown in Chilean Extreme Environments",2016,"Microbial Ecology","72","3",,"633","646",,35,"10.1007/s00248-016-0813-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978141907&doi=10.1007%2fs00248-016-0813-x&partnerID=40&md5=f84d43c5d4862545f1fa4c7c153901ff",Article,"Final","",Scopus,2-s2.0-84978141907
"Munoz-Saez, C., Saltiel, S., Manga, M., Nguyen, C., Gonnermann, H.","56104880000;57190179904;7006760316;57213860682;6506856613;","Physical and hydraulic properties of modern sinter deposits: El Tatio, Atacama",2016,"Journal of Volcanology and Geothermal Research","325",,,"156","168",,17,"10.1016/j.jvolgeores.2016.06.026","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978069364&doi=10.1016%2fj.jvolgeores.2016.06.026&partnerID=40&md5=3caf6eeed5a38e738523e5e66a34b211",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-84978069364
"Rivera, D.S., Vianna, J.A., Ebensperger, L.A., Eduardo Palma, R.","55044724600;15841121200;6603736345;7006981193;","Phylogeography and demographic history of the Andean degu, Octodontomys gliroides (Rodentia: Octodontidae)",2016,"Zoological Journal of the Linnean Society","178","2",,"410","430",,6,"10.1111/zoj.12412","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964328387&doi=10.1111%2fzoj.12412&partnerID=40&md5=b287b72bc6c899ac6c144cdeea5bfcb5",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-84964328387
